id,name,host_id,host_name,host_since,host_location,host_response_time,host_is_superhost,neighbourhood_cleansed,neighbourhood_group,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,reviews_per_month,host_location,availability_365
35353022,My Bungalow,43864354,Roberto And Nancy,9/10/2015,"Chicago, IL",within an hour,t,Albany Park,,41.96586,-87.7325,Entire home/apt,5,119,3,31,6/10/2019,12/19/2022,4.84,4.94,4.81,5,5,4.87,4.77,R21000074527,0.67,"Chicago, IL",313
21565589,Classic Chicago Home In Roscoe Village - Antique Lovers Dream!,154850323,Erhan,10/16/2017,Unknown,within an hour,f,North Center,,41.93925476,-87.68231964,Entire home/apt,8,115,32,175,11/26/2017,12/22/2022,4.71,4.78,4.61,4.82,4.9,4.8,4.67,City registration pending,2.71,,313
8.17E+17,Bronzeville 2 bed 1 bath unit!,732418,Aj,6/22/2011,"Chicago, IL",within an hour,f,Grand Boulevard,,41.81911337,-87.61262331,Entire home/apt,4,107,1,1,2/27/2023,2/27/2023,5,5,5,5,5,5,5,R23000096972,1,"Chicago, IL",313
47483304,LUXURY 3BR Condo - Mins to Downtown in Bronzeville,11950589,Mykia,2/4/2014,"Chicago, IL",within an hour,f,Grand Boulevard,,41.81761,-87.61904,Entire home/apt,8,88,2,57,3/28/2021,3/13/2023,4.6,4.82,4.47,4.82,4.82,4.86,4.82,R22000076899,2.37,"Chicago, IL",313
6.23E+17,Great Location Private Room-5 min to the City,371036931,Roseanna,10/7/2020,"Chicago, IL",within an hour,f,Near West Side,,41.87072,-87.6534,Private room,2,69,3,33,6/8/2022,2/26/2023,4.7,4.91,4.73,4.97,4.97,4.88,4.76,R21000075464,3.47,"Chicago, IL",313
5.98E+17,"South Loop Comfy 2 bedroom Apt, WiFi, Park, Safe",9339313,Leon,10/9/2013,"Chicago, IL",within an hour,f,Lower West Side,,41.85552,-87.65484,Entire home/apt,12,63,1,35,5/1/2022,2/26/2023,4.11,4.14,3.89,4.4,4.14,4.51,4.31,R22000077579,3.25,"Chicago, IL",313
6.56E+17,Lovely and Breathtaking CHI Building - Sleeps 29!!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.8997,-87.63723,Entire home/apt,16,557,2,2,2/19/2023,3/6/2023,5,5,5,5,5,5,5,2500976,2,"Springfield, IL",314
5.64E+17,Sonder South Wabash | Two-Bedroom Apartment w/ City View,435105119,Sonder (Chicago),12/7/2021,"Chicago, IL",within an hour,f,Near South Side,,41.86274,-87.62473,Entire home/apt,6,312,2,56,12/21/2019,2/8/2023,4.73,4.77,4.55,4.68,4.61,4.8,4.64,2694320,1.42,"Chicago, IL",314
21856463,Hip Chicago Condo in fun shopping and dining area,5833977,Emily,4/8/2013,"Chicago, IL",within an hour,t,West Town,,41.9026,-87.6713,Entire home/apt,5,304,1,86,3/11/2018,12/29/2022,4.93,4.97,4.97,4.93,4.95,5,4.83,R21000075042,1.41,"Chicago, IL",314
53966924,Medical District/West Loop/McCormick 4-Bedroom Apt,436922690,Ndallah,12/21/2021,Unknown,within a few hours,f,Near West Side,,41.86241,-87.66092,Entire home/apt,8,279,3,21,4/3/2022,11/8/2022,4.67,4.86,4.29,4.71,4.52,4.67,4.62,R22000076764,1.79,,314
48826574,Stunning Condo #2 - Downtown River North!!!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.89722,-87.639,Entire home/apt,14,248,1,71,4/16/2021,3/12/2023,4.39,4.52,4.27,4.75,4.63,4.8,4.32,2665020,3.03,"Springfield, IL",314
35942729,Enjoy the Best Dining In the City - or Stay In and Dine on the Spacious Deck - You Can Do It All!,200416010,Saul,7/6/2018,"Chicago, IL",within an hour,t,Near North Side,,41.90961,-87.6382,Entire home/apt,11,175,32,95,11/25/2019,2/10/2023,4.85,4.89,4.83,4.94,4.93,4.88,4.73,City registration pending,2.35,"Chicago, IL",314
7.55E+17,Inviting Wrigleyville Oasis*Short Walk to Stadium*,454048857,Kc,4/13/2022,Unknown,within an hour,f,Lake View,,41.94535,-87.64655,Entire home/apt,3,159,2,7,11/13/2022,3/6/2023,4.86,5,4.57,4.57,4.86,5,4.86,R22000088968,1.65,,314
28359732,Custom Apartment in the heart of Avondale,30435360,Jen,4/1/2015,"Chicago, IL",within an hour,t,Avondale,,41.93585,-87.70986,Entire home/apt,6,137,2,90,10/8/2018,2/26/2023,4.99,4.99,4.99,4.93,4.92,4.9,4.84,R22000086868,1.66,"Chicago, IL",314
7.02E+17,"Medical District 1BR w/ W/D & Gym, nr Hospitals",107434423,Blueground,12/16/2016,"New York, NY",within an hour,f,Near West Side,,41.8693843,-87.6660517,Entire home/apt,2,125,32,1,2/25/2023,2/25/2023,5,5,5,5,5,5,5,,1,"New York, NY",314
7.58E+17,"Vintage Lovers Dreamy Northside Apt,near LakeShore",316480624,George,12/11/2019,Unknown,within an hour,f,Lincoln Square,,41.97741,-87.67868,Entire home/apt,3,104,32,1,12/28/2022,12/28/2022,4,3,4,4,4,5,4,R22000067664,0.37,,314
34122651,Walk to the United Center! No Easier Way to See Your Bulls and Blackhawks In Action!,44773457,Brad,9/21/2015,"Chicago, IL",within an hour,t,Near West Side,,41.87786,-87.67936,Entire home/apt,6,99,1,138,5/16/2019,3/8/2023,4.72,4.83,4.83,4.86,4.95,4.49,4.72,R22000079141,2.95,"Chicago, IL",314
44145458,Lincoln Park Living - 3 Queen Beds - Sleeps 6!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Lincoln Park,,41.93175,-87.65689,Entire home/apt,6,87,2,67,9/7/2020,3/15/2023,4.49,4.57,4.52,4.85,4.69,4.93,4.55,2429017,2.18,"Springfield, IL",314
5.65E+17,Modern Apt. In Walkable Irving Park neighborhood,198527414,Angelica,6/28/2018,"Chicago, IL",within an hour,t,Irving Park,,41.95442,-87.71791,Entire home/apt,4,86,2,25,4/4/2022,11/28/2022,4.92,4.96,4.92,5,5,4.96,4.84,R22000076439,2.14,"Chicago, IL",314
32046211,The Hobbit Hole,240266922,Pauly,1/31/2019,"Chicago, IL",within an hour,f,Lincoln Square,,41.97509,-87.69546,Entire home/apt,4,65,1,223,2/10/2019,2/20/2023,4.74,4.84,4.44,4.88,4.93,4.91,4.85,R21000075425,4.46,"Chicago, IL",314
3811926,The Blue Room,11231030,Erik,1/12/2014,"Chicago, IL",within an hour,t,West Lawn,,41.78392,-87.72921,Private room,2,39,1,462,8/11/2014,2/27/2023,4.81,4.91,4.86,4.86,4.88,4.75,4.88,R17000014945,4.41,"Chicago, IL",314
27471588,Bedroom,132131180,Rafael & Eugenio,5/27/2017,"Chicago, IL",within an hour,t,West Garfield Park,,41.87409,-87.73185,Private room,1,35,31,37,9/26/2018,3/7/2023,5,5,5,5,5,4.84,5,R18000032640,0.68,"Chicago, IL",314
7.46E+17,Self Check in 9 min Downtown Chicago Queen Bed,436804174,Edward,12/20/2021,"Chicago, IL",within an hour,f,Mckinley Park,,41.8316,-87.66629,Private room,2,34,1,11,10/30/2022,2/20/2023,4.73,4.64,4.18,5,4.73,4.55,4.45,R20000054761,2.34,"Chicago, IL",314
44116982,The Orleans - Floor 3: Private rooftop deck!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.89923,-87.6384,Entire home/apt,16,591,2,19,7/20/2020,9/6/2022,4.63,4.47,4.47,4.74,4.79,4.68,4.26,2570168,0.59,"Springfield, IL",315
28133387,Pet Friendly! Can You Smell the Popcorn and Peanuts? One Mile from Wrigley Field and Room for All the Super Fans!,192743804,Fenton,5/31/2018,"Chicago, IL",within an hour,t,Uptown,,41.96231842,-87.66576385,Entire home/apt,12,361,32,10,1/18/2019,6/19/2022,4.9,4.9,4.8,5,5,4.9,5,R21000070333,0.2,"Chicago, IL",315
6.17E+17,Secret McCormick Place family Oasis for 8 people,395498979,Milan,4/4/2021,"Chicago, IL",within an hour,t,Near South Side,,41.85512,-87.62355,Entire home/apt,8,317,2,17,5/4/2022,3/15/2023,4.94,4.94,4.88,5,5,4.94,4.71,2792126,1.59,"Chicago, IL",315
6.17E+17,Secret McCormick Place family Skyline Oasis parkng,395498979,Milan,4/4/2021,"Chicago, IL",within an hour,t,Near South Side,,41.85507,-87.62318,Entire home/apt,6,291,2,21,5/8/2022,2/20/2023,4.81,4.9,4.86,4.67,4.86,4.76,4.57,2792126,1.99,"Chicago, IL",315
7.96E+17,Chic 3b/2.5bath duplex in the heart of Woodlawn,446714045,Phillip,2/24/2022,Unknown,within an hour,f,Woodlawn,,41.7775144,-87.6038562,Entire home/apt,9,221,2,4,2/5/2023,3/12/2023,5,5,5,5,5,5,5,R22000083467,2.79,,315
48611473,Luxury Smart Condo in River North w/ Amazing View,301331885,Sandro,10/9/2019,Unknown,within a few hours,f,Near North Side,,41.89622,-87.63172,Entire home/apt,4,157,9,16,4/28/2021,11/10/2022,4.69,4.94,4.38,4.63,4.81,5,4.69,City registration pending,0.69,,315
39256037,Amazing condo in Lincoln Park (2 blocks to zoo),154488705,David,10/13/2017,"Chicago, IL",within an hour,f,Lincoln Park,,41.91705,-87.63721,Entire home/apt,6,155,2,122,10/20/2019,1/1/2023,4.75,4.89,4.69,4.8,4.84,4.98,4.73,R19000048760,2.94,"Chicago, IL",315
7.84E+17,UC Commons | 2 Blocks to the UC w/ Free Parking,16304524,Billy,6/2/2014,"Chicago, IL",N/A,f,Near West Side,,41.8793253,-87.6819041,Entire home/apt,7,147,2,8,1/22/2023,3/12/2023,5,5,4.75,5,4.63,4.75,5,R23000095610,4.21,"Chicago, IL",315
6.15E+17,Brand New 2 Bedroom Walk Up Condo in Irving Park,68844359,Logan,4/25/2016,"Chicago, IL",within an hour,t,Irving Park,,41.95656,-87.70499,Entire home/apt,4,139,2,15,8/14/2022,3/12/2023,5,5,5,5,5,5,5,R22000077923,2.06,"Chicago, IL",315
29885798,"HUGE unit, Wrigeyville, step to Wrigley, Metro",34697612,Harry,5/31/2015,"Lincolnwood, IL",within an hour,f,Lake View,,41.95073,-87.6594,Entire home/apt,6,139,2,142,1/23/2019,3/15/2023,4.74,4.82,4.48,4.86,4.96,4.93,4.72,R22000081267,2.81,"Lincolnwood, IL",315
6.80E+17,5min to Wicker & DT | Lux Flat + W&D | Zencity,47172572,Zencity,10/22/2015,"Chicago, IL",within an hour,f,West Town,,41.89397,-87.65341,Entire home/apt,3,137,2,9,8/10/2022,3/12/2023,4.33,4.44,4.33,4.44,4.56,4.89,4.44,R21000062562,1.22,"Chicago, IL",315
19944137,Chicago Charm Abounds at the Ivy-Covered Coach House,140919483,Mimi & Paul,7/17/2017,"Chicago, IL",within an hour,t,Near West Side,,41.882056,-87.659944,Entire home/apt,3,123,1,312,7/27/2017,3/12/2023,4.89,4.9,4.88,4.94,4.93,4.9,4.75,R21000075843,4.54,"Chicago, IL",315
27751590,"Trendy Wicker Park with parking, sleeps up to 5",30433615,Andrijana,4/1/2015,"Chicago, IL",within an hour,f,West Town,,41.90662,-87.67027,Entire home/apt,5,91,2,209,12/2/2018,3/12/2023,4.69,4.77,4.74,4.84,4.77,4.96,4.63,R21000073096,4,"Chicago, IL",315
46918814,Pet Friendly! Charming and Perfectly Located - This 1-Bedroom Beauty Is Perfect for You and Your Pooch!,11981271,Cory,2/5/2014,"Chicago, IL",within an hour,t,West Town,,41.891336,-87.679605,Entire home/apt,2,70,32,42,12/16/2020,3/4/2023,4.67,4.69,4.69,4.93,4.83,4.81,4.5,City registration pending,1.53,"Chicago, IL",315
3696178,Beautiful condo close to the beach,18742622,Barbara,7/23/2014,"Chicago, IL",within an hour,t,Rogers Park,,42.0222,-87.67226,Private room,2,65,3,64,5/1/2015,3/9/2023,4.83,4.84,4.83,4.95,4.94,4.5,4.85,R18000034124,0.67,"Chicago, IL",315
6.21E+17,Trendy PRVT Room w/ Full Bathroom | Logan Square,191522990,Nala & Owen,5/25/2018,Unknown,within an hour,t,Humboldt Park,,41.91094,-87.71548,Private room,2,21,1,24,7/15/2022,3/15/2023,4.88,4.96,4.92,4.96,4.96,4.58,4.92,2867806,2.9,,315
54386874,"53/54 Mag Mile Penthouse VIEWS, Fireplace, Pool",22796024,James,10/21/2014,Unknown,within an hour,t,Near North Side,,41.891918,-87.629044,Entire home/apt,8,750,4,13,3/18/2022,1/16/2023,5,5,5,5,5,5,4.92,2210737,1.06,,316
6.01E+17,Skyline Duplex Penthouse/private rooftop/sleeps 8,395498979,Milan,4/4/2021,"Chicago, IL",within an hour,t,Near South Side,,41.8535,-87.62372,Entire home/apt,8,406,2,19,6/3/2022,2/20/2023,4.79,5,4.74,4.89,4.79,4.95,4.89,2792126,1.97,"Chicago, IL",316
13509392,El Motel Tres Penthouse of the Sw with Patio Logan Square,4069585,Liz,11/5/2012,"Chicago, IL",within an hour,t,Logan Square,,41.92427051,-87.70022653,Entire home/apt,12,329,2,119,6/15/2016,1/23/2023,4.97,4.79,4.97,5,5,4.91,4.76,2469910,1.45,"Chicago, IL",316
8.12E+17,Gorgeous 3 BR House-Wrigleyville,465428850,Stephanie And Zach,6/21/2022,"Chicago, IL",within an hour,t,Lake View,,41.95046,-87.65234,Entire home/apt,8,297,2,3,2/25/2023,3/12/2023,5,5,5,5,5,4.67,5,R23000095458,3,"Chicago, IL",316
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,2/25/2013,"Chicago, IL",within an hour,t,West Town,,41.89634,-87.65608,Entire home/apt,6,186,2,457,3/17/2014,2/5/2023,4.91,4.9,4.96,4.98,4.98,4.83,4.81,2385048,4.17,"Chicago, IL",316
8384692,Luxury Condo with Incredible Views of Chicago,43954984,Jennifer,9/11/2015,Unknown,within an hour,t,Near North Side,,41.89585,-87.6258,Entire home/apt,2,179,32,13,8/10/2016,8/25/2022,4.69,5,5,4.83,4.33,5,4.67,City registration pending,0.16,,316
2062638,Downtown Urban Oasis 3BR + Huge Deck & Parking!,1876597,The Adventurers,3/7/2012,"Chicago, IL",within a few hours,f,West Town,,41.89821,-87.6572,Entire home/apt,10,179,2,195,12/27/2013,3/12/2023,4.76,4.76,4.73,4.9,4.93,4.8,4.67,2510880,1.74,"Chicago, IL",316
7.07E+17,Lincoln Park Living - Suite 2!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Lincoln Park,,41.93154,-87.65736,Entire home/apt,10,176,2,9,9/13/2022,2/20/2023,4.33,4.33,4.44,5,4.78,4.67,4.44,2429016,1.44,"Springfield, IL",316
38351514,Luxe Stay - King Bedroom with Glass Fireplace,279208831,Claridge House Hotel,7/25/2019,"Chicago, IL",within an hour,f,Near North Side,,41.90524,-87.63049,Private room,2,155,1,1,6/19/2022,6/19/2022,4,5,4,5,5,5,5,2457970,0.11,"Chicago, IL",316
40883695,Loop 1BR w/ Gym & Theatre Room nr Grant Park,107434423,Blueground,12/16/2016,"New York, NY",within an hour,f,Loop,,41.8797621,-87.6266304,Entire home/apt,2,143,32,1,8/5/2021,8/5/2021,3,4,3,3,3,3,3,32+ Days Listing,0.05,"New York, NY",316
29901389,Samson’s Place! Uptown: Near Beach w/Free Parking,53205721,Samson,1/3/2016,"Chicago, IL",within an hour,t,Uptown,,41.96724,-87.65115,Entire home/apt,4,135,2,265,11/17/2018,2/26/2023,4.97,4.89,4.94,4.97,5,4.93,4.88,R21000074239,5.02,"Chicago, IL",316
27439525,Comfort  zone,206783790,Oscar,8/1/2018,"Chicago, IL",within a few hours,t,Lake View,,41.93753,-87.67338,Entire home/apt,4,121,1,152,8/9/2018,11/26/2022,4.88,4.95,4.95,4.93,4.93,4.98,4.87,R21000074200,2.71,"Chicago, IL",316
15256715,Lovely Near Loyola - Enjoy the Wonderful Sun Room,43509707,Patricia J,9/6/2015,"Chicago, IL",within an hour,t,Rogers Park,,41.999504,-87.661541,Entire home/apt,7,105,1,215,1/22/2017,2/25/2023,4.87,4.93,4.87,4.95,4.93,4.96,4.83,R17000014848,2.87,"Chicago, IL",316
7509321,Bucktown Condo Just Two Blocks from the 'l',39290149,Vanessa & Charlie,7/22/2015,"Chicago, IL",within an hour,t,West Town,,41.911473,-87.676601,Entire home/apt,4,102,1,300,8/3/2015,2/1/2023,4.82,4.86,4.91,4.9,4.93,4.97,4.72,R18000036981,3.23,"Chicago, IL",316
45956460,Cozy Place in The Old Irving Park Area,195149624,Alberto,6/12/2018,"Chicago, IL",within an hour,t,Irving Park,,41.94333,-87.73052,Entire home/apt,2,100,3,44,6/7/2021,11/27/2022,4.82,4.91,4.84,4.98,4.95,4.89,4.84,R21000073139,2.03,"Chicago, IL",316
52951285,"Apartaestudio para 2 personas máximo, cómodo y limpio, muy central con múltiples vías de acceso, transporte urbano y cercanía a la estación del tren, variedad de restaurantes y tiendas.",428679671,Alba D,10/23/2021,"Chicago, IL",within an hour,t,Avondale,,41.93389,-87.70071,Entire home/apt,2,100,1,58,11/21/2021,12/11/2022,4.81,4.91,4.95,4.84,4.81,4.83,4.9,R21000072720,3.6,"Chicago, IL",316
7.06E+17,Vintage/Modern Hideaway in Logan Square,169297663,William,1/22/2018,"Chicago, IL",within an hour,t,Logan Square,,41.93014,-87.71566,Entire home/apt,6,88,2,16,9/11/2022,3/5/2023,4.75,4.69,4.94,4.56,4.94,4.81,4.75,R22000085486,2.53,"Chicago, IL",316
7.30E+17,"Cozy private 2 room,1 bath unit .12mi to downtown",470480353,Febi,7/19/2022,Unknown,within an hour,f,Chatham,,41.728,-87.60346,Entire home/apt,6,76,1,13,11/12/2022,3/14/2023,4.69,4.92,4.77,4.54,4.92,4.15,4.69,R22000092401,3.05,,316
8051756,Ideal Mag Mile location in heart of Chicago,8945919,John,9/20/2013,"Chicago, IL",within a few hours,f,Near North Side,,41.89596,-87.62714,Entire home/apt,3,70,32,11,12/8/2019,1/6/2023,4.91,4.91,4.82,5,5,5,4.73,,0.28,"Chicago, IL",316
50825751,A lovely 1 room bedroom in the Chicago area,395651225,Emmanuel,4/5/2021,"Chicago, IL",within an hour,f,Humboldt Park,,41.89205,-87.71335,Private room,2,60,1,24,9/12/2021,11/4/2022,4.33,4.46,4.17,4.58,4.63,4.42,4.54,R21000069217,1.3,"Chicago, IL",316
29392758,Explore Chicago from an Urban Sanctuary with Free Parking,117498144,Dasha & Owen,2/21/2017,"Chicago, IL",within an hour,t,Irving Park,,41.94176,-87.72921,Entire home/apt,2,53,1,491,10/28/2018,3/13/2023,4.93,4.93,4.93,4.93,4.95,4.74,4.86,“City registration pending”,9.18,"Chicago, IL",316
45259783,Comfortable Room Five Min Walk to Blue Line/ RM 6,102750577,Jane,11/6/2016,"Chicago, IL",within an hour,f,Irving Park,,41.94734,-87.71133,Private room,2,46,1,70,9/12/2020,3/12/2023,4.54,4.76,4.37,4.91,4.89,4.77,4.6,R21000073218,2.29,"Chicago, IL",316
49899708,#C Comfy Private bedroom Shared bath Near Downtown,401777272,Sweet Home Of Chicago,5/15/2021,"Chicago, IL",within an hour,f,Bridgeport,,41.83732,-87.66101,Private room,1,39,1,45,5/25/2021,10/9/2022,4.89,4.96,4.89,4.96,4.98,4.78,4.8,R22000082528,2.03,"Chicago, IL",316
8.28E+17,Quiet & Convenient Room in Heart of Chicago,38605694,Denzel,7/15/2015,"Chicago, IL",within an hour,f,Fuller Park,,41.7999402,-87.63236702,Private room,1,24,2,1,3/1/2023,3/1/2023,5,5,5,5,5,5,5,R22000086969,1,"Chicago, IL",316
44162119,2 Newly Built Luxury Condos with Private Roofdeck!,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.89651,-87.63954,Entire home/apt,16,535,2,9,8/22/2021,10/9/2022,4.33,4.11,4.22,4.33,4.78,4.78,3.78,2665019,0.47,"Springfield, IL",317
6.64E+17,Cozy Cove 2 - Chicago,371043744,Max,10/7/2020,"American Canyon, CA",within an hour,f,Lower West Side,,41.84872,-87.68367,Entire home/apt,8,289,1,10,9/2/2022,3/12/2023,4.5,4.6,4.6,4.7,4.8,4.3,4.4,R22000078084,1.51,"American Canyon, CA",317
53108346,Spacious 2-Story Loft in Wicker Park,429934169,O,11/1/2021,Unknown,within an hour,f,West Town,,41.90911,-87.67818,Entire home/apt,6,217,3,11,11/28/2021,3/14/2023,5,5,5,4.91,4.91,5,5,R21000071459,0.69,,317
7.21E+17,McCormick Oasis 2br/2ba Parking/Patio/Gym/sleeps 6,243035563,Studebecker,2/13/2019,"Skokie, IL",within an hour,f,Near South Side,,41.85318,-87.6243,Entire home/apt,6,216,2,10,10/2/2022,3/15/2023,4.9,5,4.7,5,5,4.4,4.6,2792126,1.78,"Skokie, IL",317
960326,Stay in a Designer Penthouse! No Cleaning Fee!,5228189,Matthew,2/25/2013,"Chicago, IL",within an hour,t,West Town,,41.89602,-87.65659,Entire home/apt,6,212,2,374,6/3/2013,2/3/2023,4.94,4.96,4.98,4.99,5,4.82,4.85,2457501,3.14,"Chicago, IL",317
44145941,Stunning Duplex Condo #1 - Downtown River North,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.89602,-87.63805,Entire home/apt,10,172,2,125,7/18/2020,3/16/2023,4.46,4.62,4.34,4.79,4.51,4.78,4.55,2665019,3.85,"Springfield, IL",317
6.03E+17,Modern 4 Bedroom Apt Next to Park&Pool | Lakeview,434462119,GOATstays,12/2/2021,Unknown,within an hour,f,North Center,,41.93679,-87.67984,Entire home/apt,8,164,2,20,5/12/2022,2/24/2023,4.9,4.85,4.85,5,4.9,4.9,4.75,R22000079081,1.92,,317
44114462,Beautifully Remodeled Flat Downtown,170785489,Dmd,1/30/2018,"Springfield, IL",within an hour,f,Near North Side,,41.89752,-87.63866,Entire home/apt,10,154,2,101,8/18/2020,3/5/2023,4.54,4.64,4.29,4.74,4.68,4.79,4.53,2570169,3.21,"Springfield, IL",317
34043080,At Home In Andersonville - Close to Foster Beach and the Red Line,255603957,India,4/13/2019,"Chicago, IL",within an hour,t,Edgewater,,41.97675323,-87.66390991,Entire home/apt,6,126,1,122,5/6/2019,3/8/2023,4.89,4.87,4.91,4.97,4.95,4.96,4.8,R19000040880,2.59,"Chicago, IL",317
41391608,"Lakeview Studio, w/ W/D, Gym, nr Lincoln Park",107434423,Blueground,12/16/2016,"New York, NY",within an hour,f,Lake View,,41.9404106,-87.6414984,Entire home/apt,2,117,32,1,3/26/2022,3/26/2022,5,5,5,5,5,5,5,32+ Days Listing,0.08,"New York, NY",317
7.72E+17,West Town Gem,489785929,NiyajHousing,11/30/2022,Unknown,within an hour,f,West Town,,41.89688,-87.67684,Entire home/apt,4,113,1,5,12/11/2022,2/26/2023,4.8,4.6,4.6,4.8,4.8,4.8,4.6,R22000093844,1.52,,317
53705363,Modern Lincoln Park Hideaway 1 Bd/1Bath,169297663,William,1/22/2018,"Chicago, IL",within an hour,t,Lincoln Park,,41.93194,-87.66309,Entire home/apt,4,111,3,54,12/19/2021,3/5/2023,4.78,4.76,4.91,4.85,4.96,4.85,4.76,R21000071723,3.55,"Chicago, IL",317
7.99E+17,Beautiful Loyola Condo W Parking Near Shops &Beach,111062630,Kyriako,1/12/2017,Unknown,within an hour,f,Edgewater,,41.9968133,-87.66324303,Entire home/apt,4,98,2,3,2/2/2023,3/17/2023,5,5,4.67,5,5,4.33,4.67,R22000078200,1.96,,317
7.91E+17,Spacious Condo w/ Parking Close to Transit & Beach,111062630,Kyriako,1/12/2017,Unknown,within an hour,f,Edgewater,,41.9979464,-87.6640739,Entire home/apt,8,98,2,12,1/2/2023,3/15/2023,4.67,4.75,4.67,5,5,4.83,4.67,R22000078200,4.68,,317
49733798,The Perfect Home Away from Home for Your Romantic Urban Getaway! - 747 Lofts Cabin 307,395806758,747 Lofts Concierge,4/6/2021,"Chicago, IL",within an hour,t,West Town,,41.89581,-87.65577,Entire home/apt,2,60,1,71,6/9/2021,3/5/2023,4.65,4.7,4.56,4.85,4.93,4.75,4.54,2780536,3.28,"Chicago, IL",317
41719893,Hidden Gem w/private Bath. Walk to Univ/hospital,11910936,Karen,2/3/2014,"Chicago, IL",within an hour,f,Woodlawn,,41.78439,-87.60788,Private room,4,59,10,8,3/15/2020,7/30/2022,4.38,4.13,4.25,4.63,4.75,3.5,3.88,R21000074029,0.22,"Chicago, IL",317
6.10E+17,23rd Pl 3D with Private Bathroom,21891111,Ming,9/28/2014,"Chicago, IL",within an hour,f,Lower West Side,,41.84831,-87.68449,Private room,2,55,5,9,7/20/2022,11/30/2022,5,4.89,4.78,4.89,5,4.89,4.78,R22000081054,1.11,"Chicago, IL",317
27228203,Pilsen HofC I *In-Unit Laundry* 3bed/1bath Apt,100782278,Chicago Furnished,10/22/2016,Unknown,within a few hours,t,Lower West Side,,41.84923,-87.68124,Entire home/apt,5,52,32,10,12/15/2018,12/31/2022,4.7,4.5,4.2,4.9,4.9,4.4,4.4,City registration pending,0.19,,317
8936446,Sunny Spacious Artist Yoga Loft,8244522,GuruNischan,8/18/2013,"Chicago, IL",within an hour,t,Bridgeport,,41.82368,-87.64159,Private room,1,50,5,31,8/26/2017,1/5/2023,4.83,4.9,4.73,4.9,5,4.6,4.87,R18000032004,0.46,"Chicago, IL",317
24626961,Designer Modern RiverWest 4-Bed/4-Bath,31113244,Cary,4/12/2015,"Toronto, Canada",within an hour,f,West Town,,41.89397,-87.65329,Entire home/apt,8,922,1,59,6/11/2018,3/16/2023,4.97,4.95,4.97,4.98,4.97,4.9,4.83,R19000041385,1.02,"Toronto, Canada",318
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,6/12/2014,"Chicago, IL",within an hour,t,Near West Side,,41.88711,-87.6438,Entire home/apt,5,356,2,100,9/15/2016,1/1/2023,4.89,4.95,4.76,4.95,4.96,4.96,4.84,R21000072734,1.26,"Chicago, IL",318
7.55E+17,Urban Fab,225739366,Matthew,11/14/2018,Unknown,within an hour,t,West Town,,41.90064,-87.69738,Entire home/apt,10,293,3,1,12/13/2022,12/13/2022,5,5,5,5,5,5,5,R22000094262,0.31,,318
